"STATION","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WT01","WT03","WT11"
"USC00086078","2010-07-15",,,"0.07","0.0","0","96","77","77",,,
"USC00086078","2010-07-16",,,"0.46","0.0","0","94","72","73",,,
"USC00086078","2010-07-17",,,"0.01","0.0","0","93","73","80",,,
"USC00086078","2010-07-18",,,"0.00","0.0","0","94","75","88",,,
"USC00086078","2010-07-19",,,"0.00","0.0","0","94","78","78",,,
"USC00086078","2010-07-20",,,"0.40","0.0","0","95","77","77",,,
"USC00086078","2010-07-21",,,"0.00","0.0","0","95","77","78",,,
"USC00086078","2010-07-22",,,"0.00","0.0","0","96","77","77",,,
"USC00086078","2010-07-23",,,"0.00","0.0","0","94","76","79",,,
"USC00086078","2010-07-24",,,"0.45","0.0","0","85","78","84",,,
"USC00086078","2010-07-25",,,"0.79","0.0","0","95","77","85",,,
"USC00086078","2010-07-26",,,"0.40","0.0","0","94","75","75",,,
"USC00086078","2010-07-27",,,"0.07","0.0","0","95","75","78",,,
"USC00086078","2010-07-28",,,"0.40","0.0","0","95","76","78",,,
"USC00086078","2010-07-29",,,"1.30","0.0","0","94","76","76",,,
"USC00086078","2010-07-30",,,"0.00","0.0","0","92","75","80",,,
"USC00086078","2010-07-31",,,"0.42","0.0","0","92","78","84",,,
"USC00086078","2010-08-01",,,"0.00","0.0","0","93","78","87",,,
"USC00086078","2010-08-02",,,"0.00","0.0","0","92","77","78",,,
"USC00086078","2010-08-03",,,"2.70","0.0","0","94","76","76",,,
"USC00086078","2010-08-04",,,"0.05","0.0","0","95","75","77",,,
"USC00086078","2010-08-05",,,"0.50","0.0","0","92","73","73",,,
"USC00086078","2010-08-06",,,"0.24","0.0","0","92","73","75",,,
"USC00086078","2010-08-07",,,"0.00","0.0","0","91","75","79",,,
"USC00086078","2010-08-08",,,"0.00","0.0","0","93","79","86",,,
"USC00086078","2010-08-09",,,"0.10","0.0","0","93","77","77",,,
"USC00086078","2010-08-10",,,"0.27","0.0","0","90","75","76",,,
"USC00086078","2010-08-11",,,"1.30","0.0","0","82","73","76",,,
"USC00086078","2010-08-12",,,"0.00","0.0","0","92","76","77",,,
"USC00086078","2010-08-13",,,"0.00","0.0","0","94","77","79",,,
"USC00086078","2010-08-14",,,"0.00","0.0","0","95","78","84",,,
"USC00086078","2010-08-15",,,"0.00","0.0","0","95","78","86",,,
"USC00086078","2010-08-16",,,"0.00","0.0","0","94","80","80",,,
"USC00086078","2010-08-17",,,"1.76","0.0","0","92","74","75",,,
"USC00086078","2010-08-18",,,"0.07","0.0","0","93","75","76",,,
"USC00086078","2010-08-19",,,"0.00","0.0","0","95","75","76",,,
"USC00086078","2010-08-20",,,"0.07","0.0","0","96","76","76",,,
"USC00086078","2010-08-21",,,"0.08","0.0","0","95","76","77",,,
"USC00086078","2010-08-22",,,"0.05","0.0","0","94","76","84",,,
"USC00086078","2010-08-23",,,"1.07","0.0","0","94","75","75",,,
"USC00086078","2010-08-24",,,"0.81","0.0","0","86","75","78",,,
"USC00086078","2010-08-25",,,"0.50","0.0","0","89","76","77",,,
"USC00086078","2010-08-26",,,"2.80","0.0","0","91","72","74",,,
"USC00086078","2010-08-27",,,"0.00","0.0","0","90","73","75",,,
"USC00086078","2010-08-28",,,"0.47","0.0","0","93","74","77",,,
"USC00086078","2010-08-29",,,"1.43","0.0","0","94","75","86",,,
"USC00086078","2010-08-30",,,"0.10","0.0","0","92","74","74",,,
"USC00086078","2010-08-31",,,"0.60","0.0","0","91","74","75",,,
"USC00086078","2010-09-01",,,"0.00","0.0","0","92","74","75",,,
"USC00086078","2010-09-02",,,"0.00","0.0","0","92","72","72",,,
"USC00086078","2010-09-03",,,"0.00","0.0","0","93","71","74",,,
"USC00086078","2010-09-04",,,"0.00","0.0","0","94","73","77",,,
"USC00086078","2010-09-05",,,"0.00","0.0","0","94","73","89",,,
"USC00086078","2010-09-06",,,"0.00","0.0","0","91","76","76",,,
"USC00086078","2010-09-07",,,"0.00","0.0","0","90","74","74",,,
"USC00086078","2010-09-08",,,"0.00","0.0","0","93","73","76",,,
"USC00086078","2010-09-09",,,"0.27","0.0","0","95","75","76",,,
"USC00086078","2010-09-10",,,"0.07","0.0","0","94","75","76",,,
"USC00086078","2010-09-11",,,,"0.0","0","88","76","77",,,
"USC00086078","2010-09-12",,"0.24",,"0.0","0","94","75","87",,,
"USC00086078","2010-09-13",,,"0.00","0.0","0","94","75","76",,,
"USC00086078","2010-09-14",,,"0.00","0.0","0","95","75","78",,,
"USC00086078","2010-09-15",,,"0.00","0.0","0","94","75","76",,,
"USC00086078","2010-09-16",,,"0.10","0.0","0","95","75","77",,,
"USC00086078","2010-09-17",,,"0.00","0.0","0","92","75","75",,,
"USC00086078","2010-09-18",,,"0.24","0.0","0","93","74","77",,,
"USC00086078","2010-09-19",,,"0.00","0.0","0","91","74","74",,,
"USC00086078","2010-09-20",,,"0.00","0.0","0","92","72","74",,,
"USC00086078","2010-09-21",,,"0.00","0.0","0","92","72","73",,,
"USC00086078","2010-09-22",,,"0.00","0.0","0","93","72","74",,,
"USC00086078","2010-09-23",,,"0.25","0.0","0","95","74","75",,,
"USC00086078","2010-09-24",,,"0.73","0.0","0","92","75","75",,,
"USC00086078","2010-09-25",,,"0.12","0.0","0","92","75","79",,,
"USC00086078","2010-09-26",,,"0.00","0.0","0","91","76","76",,,
"USC00086078","2010-09-27",,,"0.05","0.0","0","94","74","75",,,
"USC00086078","2010-09-28",,,"0.00","0.0","0","93","74","77",,,
"USC00086078","2010-09-29",,,"0.55","0.0","0","88","75","77",,,
"USC00086078","2010-09-30",,,"0.00","0.0","0","86","72","72",,,
"USC00086078","2010-10-01",,,"0.00","0.0","0","88","68","68",,,
"USC00086078","2010-10-02",,,"0.00","0.0","0","89","66","73",,,
"USC00086078","2010-10-03",,,"0.00","0.0","0","90","71","77",,,
"USC00086078","2010-10-04",,,"0.00","0.0","0","87","67","67",,,
"USC00086078","2010-10-05",,,"0.00","0.0","0","86","65","66",,,
"USC00086078","2010-10-06",,,"0.00","0.0","0","85","65","68",,,
"USC00086078","2010-10-07",,,"0.00","0.0","0","84","63","63",,,
"USC00086078","2010-10-08",,,"0.00","0.0","0","83","62","64",,,
"USC00086078","2010-10-09",,,"0.00","0.0","0","86","63","66",,,
"USC00086078","2010-10-10",,,"0.00","0.0","0","88","63","73",,,
"USC00086078","2010-10-11",,,"0.00","0.0","0","88","63","64",,,
"USC00086078","2010-10-12",,,"0.00","0.0","0","89","64","71",,,
"USC00086078","2010-10-13",,,"0.00","0.0","0","88","70","74",,,
"USC00086078","2010-10-14",,,"0.05","0.0","0","85","70","73",,,
"USC00086078","2010-10-15",,,"0.00","0.0","0","79","64","65",,,
"USC00086078","2010-10-16",,,"0.02","0.0","0","85","57","62",,,
"USC00086078","2010-10-17",,,"0.00","0.0","0","84","58","72",,,
"USC00086078","2010-10-18",,,"0.00","0.0","0","86","58","64",,,
"USC00086078","2010-10-19",,,"0.00","0.0","0","82","64","66",,,
"USC00086078","2010-10-20",,,"0.00","0.0","0","86","66","69",,,
"USC00086078","2010-10-21",,,"0.00","0.0","0","88","69","69",,,
"USC00086078","2010-10-22",,,"0.00","0.0","0","85","66","66",,,
"USC00086078","2010-10-23",,,"0.00","0.0","0","90","66","70",,,
"USC00086078","2010-10-24",,,"0.00","0.0","0","89","70","78",,,
"USC00086078","2010-10-25",,,"0.00","0.0","0","91","70","72",,,
"USC00086078","2010-10-26",,,"0.00","0.0","0","91","71","73",,,
"USC00086078","2010-10-27",,,"0.00","0.0","0","91","72","73",,,
"USC00086078","2010-10-28",,,"0.00","0.0","0","93","73","73",,,
"USC00086078","2010-10-29",,,"0.37","0.0","0","91","73","73",,,
"USC00086078","2010-10-30",,,"0.00","0.0","0","88","66","66",,,
"USC00086078","2010-10-31",,,"0.00","0.0","0","90","66","79",,,
"USC00086078","2010-11-01",,,"0.00","0.0","0","91","66","73",,,
"USC00086078","2010-11-02",,,"0.20","0.0","0","88","72","72",,,
"USC00086078","2010-11-03",,,"0.00","0.0","0","87","68","68",,,
"USC00086078","2010-11-04",,,"0.70","0.0","0","89","68","73",,,
"USC00086078","2010-11-05",,,"0.38","0.0","0","79","61","61",,,
"USC00086078","2010-11-06",,,"0.00","0.0","0","69","53","53",,,
"USC00086078","2010-11-07",,,"0.00","0.0","0","66","48","61",,,
"USC00086078","2010-11-08",,,"0.00","0.0","0","73","52","53",,,
"USC00086078","2010-11-09",,,"0.00","0.0","0","77","51","52",,,
"USC00086078","2010-11-10",,,"0.00","0.0","0","78","51","51",,,
"USC00086078","2010-11-11",,,"0.00","0.0","0","80","50","76",,,
"USC00086078","2010-11-12",,,"0.00","0.0","0","83","62","62",,,
"USC00086078","2010-11-13",,,"0.00","0.0","0","83","59","67",,,
"USC00086078","2010-11-14",,,"0.00","0.0","0","81","58","73",,,
"USC00086078","2010-11-15",,,"0.00","0.0","0","81","56","57",,,
"USC00086078","2010-11-16",,,"0.00","0.0","0","85","56","64",,,
"USC00086078","2010-11-17",,,"0.00","0.0","0","84","64","66",,,
"USC00086078","2010-11-18",,,"0.00","0.0","0","88","65","69",,,
"USC00086078","2010-11-19",,,"0.00","0.0","0","79","57","57",,,
"USC00086078","2010-11-20",,,"0.00","0.0","0","81","56","69",,,
"USC00086078","2010-11-21",,,"0.00","0.0","0","83","62","73",,,
"USC00086078","2010-11-22",,,"0.00","0.0","0","85","62","66",,,
"USC00086078","2010-11-23",,,"0.00","0.0","0","83","61","61",,,
"USC00086078","2010-11-24",,,"0.00","0.0","0","85","61","62",,,
"USC00086078","2010-11-25",,,"0.00","0.0","0","84","62","64",,,
"USC00086078","2010-11-26",,,"0.00","0.0","0","87","64","77",,,
"USC00086078","2010-11-27",,,"0.00","0.0","0","82","66","72",,,
"USC00086078","2010-11-28",,,"0.00","0.0","0","85","61","61",,,
"USC00086078","2010-11-29",,,"0.00","0.0","0","85","61","67",,,
"USC00086078","2010-11-30",,,"0.00","0.0","0","87","67","68",,,
"USC00086078","2010-12-01",,,"0.00","0.0","0","88","67","67",,,
"USC00086078","2010-12-02",,,"0.00","0.0","0","71","45","45",,,
"USC00086078","2010-12-03",,,"0.00","0.0","0","69","43","44",,,
"USC00086078","2010-12-04",,,"0.00","0.0","0","70","43","50",,,
"USC00086078","2010-12-05",,,"0.00","0.0","0","74","49","50",,,
"USC00086078","2010-12-06",,,"0.00","0.0","0","78","47","47",,,
"USC00086078","2010-12-07",,,"0.00","0.0","0","57","39","39",,,
"USC00086078","2010-12-08",,,"0.00","0.0","0","58","38","39",,,
"USC00086078","2010-12-09",,,"0.06","0.0","0","62","38","46",,,
"USC00086078","2010-12-10",,,"0.15","0.0","0","62","38","47",,,
"USC00086078","2010-12-11",,,"0.00","0.0","0","71","46","50",,,
"USC00086078","2010-12-12",,,"0.00","0.0","0","71","49","51",,,
"USC00086078","2010-12-13",,,"0.05","0.0","0","77","51","54",,,
"USC00086078","2010-12-14",,,"0.00","0.0","0","61","36","36",,,
"USC00086078","2010-12-15",,,"0.00","0.0","0","53","33","34",,,
"USC00086078","2010-12-16",,,"0.00","0.0","0","60","33","36",,,
"USC00086078","2010-12-17",,,"0.00","0.0","0","74","35","48",,,
"USC00086078","2010-12-18",,,"0.06","0.0","0","80","47","64",,,
"USC00086078","2010-12-19",,,"0.83","0.0","0","72","58","63",,,
"USC00086078","2010-12-20",,,"0.00","0.0","0","72","51","51",,,
"USC00086078","2010-12-21",,,"0.00","0.0","0","68","47","47",,,
"USC00086078","2010-12-22",,,"0.00","0.0","0","77","46","49",,,
"USC00086078","2010-12-23",,,"0.00","0.0","0","73","48","64",,,
"USC00086078","2010-12-24",,,"0.00","0.0","0","72","45","46",,,
"USC00086078","2010-12-25",,,"0.00","0.0","0","73","46","49",,,
"USC00086078","2010-12-26",,,"0.53","0.0","0","76","48","60",,,
"USC00086078","2010-12-27",,,"0.02","0.0","0","61","43","43",,,
"USC00086078","2010-12-28",,,"0.00","0.0","0","53","33","34",,,
"USC00086078","2010-12-29",,,"0.00","0.0","0","59","33","38",,,
"USC00086078","2010-12-30",,,"0.00","0.0","0","72","38","52",,,
"USC00086078","2010-12-31",,,"0.00","0.0","0","72","52","62",,,
"USC00086078","2011-01-01",,,"0.00",,,"80","59","74",,,
"USC00086078","2011-01-02",,,"0.00",,,"80","57","60",,,
"USC00086078","2011-01-03",,,"0.00",,,"82","60","66",,,
"USC00086078","2011-01-04",,,"0.00",,,"81","58","58",,,
"USC00086078","2011-01-05",,,"0.00",,,"80","57","63",,,
"USC00086078","2011-01-06",,,"0.00",,,"80","62","67",,,
"USC00086078","2011-01-07",,,"0.10",,,"76","52","52",,,
"USC00086078","2011-01-08",,,"0.00",,,"68","50","53",,,
"USC00086078","2011-01-09",,,"0.00",,,"74","49","51",,,
"USC00086078","2011-01-10",,,"0.00",,,"63","51","61",,,
"USC00086078","2011-01-11",,,"0.00",,,"81","59","63","    1",,
"USC00086078","2011-01-12",,,"0.00",,,"80","49","50",,,
"USC00086078","2011-01-13",,,"0.00",,,"62","37","37",,,
"USC00086078","2011-01-14",,,"0.00",,,"61","36","44",,,
"USC00086078","2011-01-15",,,"0.00",,,"72","43","56",,,
"USC00086078","2011-01-16",,,"0.00",,,"76","43","51",,,
"USC00086078","2011-01-17",,,"0.00",,,"79","51","62",,,
"USC00086078","2011-01-18",,,"0.25",,,"75","58","58","    1",,
"USC00086078","2011-01-19",,,"0.00",,,"81","57","69",,,
"USC00086078","2011-01-20",,,"0.10",,,"80","57","57",,,
"USC00086078","2011-01-21",,,"0.00",,,"85","57","71",,,
"USC00086078","2011-01-22",,,"0.01",,,"85","57","63",,,
"USC00086078","2011-01-23",,,"0.00",,,"67","39","39",,,
"USC00086078","2011-01-24",,,"0.00",,,"67","39","48",,,
"USC00086078","2011-01-25",,,"0.00",,,"75","48","62",,,
"USC00086078","2011-01-26",,,"1.45",,,"80","61","61",,,
"USC00086078","2011-01-27",,,"0.00",,,"74","46","46",,,
"USC00086078","2011-01-28",,,"0.00",,,"65","46","50",,,
"USC00086078","2011-01-29",,,"0.01",,,"66","44","51",,,
"USC00086078","2011-01-30",,,"0.00",,,"73","45","60",,,
"USC00086078","2011-01-31",,,"0.00",,,"76","45","75",,,
"USC00086078","2011-02-01",,,"0.00",,,"79","45","61","    1",,
"USC00086078","2011-02-02",,,"0.00",,,"84","61","64",,,
"USC00086078","2011-02-03",,,"0.00",,,"84","64","72",,,
"USC00086078","2011-02-04",,,"0.00",,,"86","64","75",,,
"USC00086078","2011-02-05",,,"0.00",,,"86","64","67",,,
"USC00086078","2011-02-06",,,"0.00",,,"83","67","69",,,
"USC00086078","2011-02-07",,,"0.00",,,"82","64","65","    1",,
"USC00086078","2011-02-08",,,"0.00",,,"83","60","60",,,
"USC00086078","2011-02-09",,,"0.00",,,"68","46","47",,,
"USC00086078","2011-02-10",,,"0.00",,,"81","47","66",,,
"USC00086078","2011-02-11",,,"0.19",,,"81","64","64",,,
"USC00086078","2011-02-12",,,"0.24",,,"64","48","49",,,
"USC00086078","2011-02-13",,,"0.00",,,"65","44","45",,,
"USC00086078","2011-02-14",,,"0.00",,,"72","45","47",,,
"USC00086078","2011-02-15",,,"0.00",,,"73","46","46",,,
"USC00086078","2011-02-16",,,"0.00",,,"76","45","53",,,
"USC00086078","2011-02-17",,,"0.00",,,"79","52","54",,,
"USC00086078","2011-02-18",,,"0.00",,,"81","54","55",,,
"USC00086078","2011-02-19",,,"0.00",,,"83","55","60",,,
"USC00086078","2011-02-20",,,"0.00",,,"80","55","64",,,
"USC00086078","2011-02-21",,,"0.00",,,"83","58","58",,,
"USC00086078","2011-02-22",,,"0.00",,,"82","56","60",,,
"USC00086078","2011-02-23",,,"0.00",,,"85","50","82","    1",,
"USC00086078","2011-02-24",,,"0.00",,,"83","62","66",,,
"USC00086078","2011-02-25",,,"0.00",,,"83","61","62",,,
"USC00086078","2011-02-26",,,"0.00",,,"80","60","65",,,
"USC00086078","2011-02-27",,,"0.00",,,"85","59","69",,,
"USC00086078","2011-02-28",,,"0.00",,,"84","63","64",,,
"USC00086078","2011-03-01",,,"0.00",,,"84","64","64","    1",,
"USC00086078","2011-03-02",,,"0.30",,,"84","62","62",,,
"USC00086078","2011-03-03",,,"0.00",,,"83","58","58",,,
"USC00086078","2011-03-04",,,"0.00",,,"81","58","61",,,
"USC00086078","2011-03-05",,,"0.00",,,"82","61","68",,,
"USC00086078","2011-03-06",,,"0.02",,,"79","63","65",,,
"USC00086078","2011-03-07",,,"0.08",,,"80","57","64",,,
"USC00086078","2011-03-08",,,"0.00",,,"86","59","67",,,
"USC00086078","2011-03-09",,,"0.91",,,"85","65","76",,,
"USC00086078","2011-03-10",,,"0.00",,,"85","65","78",,,
"USC00086078","2011-03-11",,,"0.94",,,"85","51","58",,,
"USC00086078","2011-03-12",,,"0.02",,,"64","53","53",,,
"USC00086078","2011-03-13",,,"0.00",,,"76","50","50",,,
"USC00086078","2011-03-14",,,"0.00",,,"78","50","54",,,
"USC00086078","2011-03-15",,,"0.00",,,"81","53","58",,,
"USC00086078","2011-03-16",,,"0.00",,,"83","56","62",,,
"USC00086078","2011-03-17",,,"0.00",,,"84","59","59",,,
"USC00086078","2011-03-18",,,"0.00",,,"86","59","61",,,
"USC00086078","2011-03-19",,,"0.00",,,"85","53","55",,,
"USC00086078","2011-03-20",,,"0.00",,,"85","55","71",,,
"USC00086078","2011-03-21",,,"0.00",,,"86","55","65",,,
"USC00086078","2011-03-22",,,"0.00",,,"85","58","58",,,
"USC00086078","2011-03-23",,,"0.00",,,"83","57","58",,,
"USC00086078","2011-03-24",,,"0.00",,,"83","58","73",,,
"USC00086078","2011-03-25",,,"0.00",,,"81","66","75",,,
"USC00086078","2011-03-26",,,"0.00",,,"82","63","65",,,
"USC00086078","2011-03-27",,,"0.00",,,"88","65","80",,,
"USC00086078","2011-03-28",,,"0.00",,,"89","65","71",,,
"USC00086078","2011-03-29",,,"0.10",,,"89","66","67",,,
"USC00086078","2011-03-30",,,"0.00",,,"89","66","70",,,
"USC00086078","2011-03-31",,,"0.00",,,"87","70","71",,,
"USC00086078","2011-04-01",,,"0.05",,,"86","71","71",,,
"USC00086078","2011-04-02",,,"0.00",,,"81","55","56",,,
"USC00086078","2011-04-03",,,"0.00",,,"90","56","67",,,
"USC00086078","2011-04-04",,,"0.00",,,"90","67","68",,,
"USC00086078","2011-04-05",,,"0.00",,,"90","68","77",,,
"USC00086078","2011-04-06",,,"0.25",,,"86","59","59",,,
"USC00086078","2011-04-07",,,"0.00",,,"86","58","66",,,
"USC00086078","2011-04-08",,,"0.00",,,"89","64","70",,,
"USC00086078","2011-04-09",,,"0.06",,,"90","67","68",,,
"USC00086078","2011-04-10",,,"0.00",,,"91","67","80",,,
"USC00086078","2011-04-11",,,"0.00",,,"90","69","69","    1",,
"USC00086078","2011-04-12",,,"0.00",,,"90","68","80",,,
"USC00086078","2011-04-13",,,"0.00",,,"87","71","73",,,
"USC00086078","2011-04-14",,,"0.00",,,"87","64","65",,,
"USC00086078","2011-04-15",,,"0.00",,,"90","64","73",,,
"USC00086078","2011-04-16",,,"0.00",,,"90","69","70",,,
"USC00086078","2011-04-17",,,"0.00",,,"89","69","70",,,
"USC00086078","2011-04-18",,,"0.00",,,"89","63","63",,,
"USC00086078","2011-04-19",,,"0.00",,,"91","62","68",,,
"USC00086078","2011-04-20",,,"0.00",,,"93","67","68",,,
"USC00086078","2011-04-21",,,"0.00",,,"93","66","66",,,
"USC00086078","2011-04-22",,,"0.00",,,"92","65","66",,,
"USC00086078","2011-04-23",,,"0.00",,,"92","64","77",,,
"USC00086078","2011-04-24",,,"0.00",,,"92","64","78",,,
"USC00086078","2011-04-25",,,"0.00",,,"88","68","68",,,
"USC00086078","2011-04-26",,,"0.50",,,"93","68","69",,,
"USC00086078","2011-04-27",,,"0.00",,,"90","65","73",,,
"USC00086078","2011-04-28",,,"0.00",,,"91","69","73",,,
"USC00086078","2011-04-29",,,"0.00",,,"92","73","74",,,
"USC00086078","2011-04-30",,,"0.00",,,"86","68","73",,,
"USC00086078","2011-05-01",,,"0.09",,,"92","69","79",,,
"USC00086078","2011-05-02",,,"0.00",,,"92","72","72",,,
"USC00086078","2011-05-03",,,"0.00",,,"92","72","72",,,
"USC00086078","2011-05-04",,,"0.00",,,"87","72","72",,,
"USC00086078","2011-05-05",,,"0.00",,,"89","70","71",,,
"USC00086078","2011-05-06",,,"0.00",,,"89","71","71",,,
"USC00086078","2011-05-07",,,"0.00",,,"88","70","73",,,
"USC00086078","2011-05-08",,,"0.02",,,"88","67","74",,,
"USC00086078","2011-05-09",,,"0.00",,,"88","61","63",,,
"USC00086078","2011-05-10",,,"0.00",,,"90","63","72",,,
"USC00086078","2011-05-11",,,"0.00",,,"96","69","69",,,
"USC00086078","2011-05-12",,,"0.00",,,"94","68","74",,,
"USC00086078","2011-05-13",,,"0.50",,,"94","69","70",,,
"USC00086078","2011-05-14",,,"0.00",,,"93","69","73",,,
"USC00086078","2011-05-15",,,"0.94",,,"89","66","67",,,
"USC00086078","2011-05-16",,,"0.00",,,"86","67","72",,,
"USC00086078","2011-05-17",,,"0.10",,,"82","69","71",,,
"USC00086078","2011-05-18",,,"0.00",,,"83","63","63",,,
"USC00086078","2011-05-19",,,"0.00",,,"86","63","65",,,
"USC00086078","2011-05-20",,,"0.00",,,"91","64","70",,,
"USC00086078","2011-05-21",,,"0.08",,,"94","70","77",,,
"USC00086078","2011-05-22",,,"0.00",,,"93","70","87",,,
"USC00086078","2011-05-23",,,"0.00",,,"94","70","72",,,
"USC00086078","2011-05-24",,,"0.00",,,"89","69","70",,,
"USC00086078","2011-05-25",,,"0.00",,,"87","69","74",,,
"USC00086078","2011-05-26",,,"0.00",,,"89","72","75",,,
"USC00086078","2011-05-27",,,"0.70",,,"93","68","79",,,
"USC00086078","2011-05-28",,,"0.78",,,"93","71","72",,,
"USC00086078","2011-05-29",,,"0.00",,,"94","72","74",,,
"USC00086078","2011-05-30",,,"0.15",,,"94","73","75",,,
"USC00086078","2011-05-31",,,"0.00",,,"91","67","82",,,
"USC00086078","2011-06-01",,,"0.00",,,"92","70","78",,,
"USC00086078","2011-06-02",,,"0.00",,,"93","69","69",,,
"USC00086078","2011-06-03",,,"0.00",,,"93","69","78",,,
"USC00086078","2011-06-04",,,"0.00",,,"93","69","71",,,
"USC00086078","2011-06-05",,,"0.00",,,"94","69","82",,,
"USC00086078","2011-06-06",,,"0.00",,,"94","68","71",,,
"USC00086078","2011-06-07",,,"0.00",,,"91","70","81",,,
"USC00086078","2011-06-08",,,"0.00",,,"91","68","68",,,
"USC00086078","2011-06-09",,,"0.00",,,"95","68","75",,,
"USC00086078","2011-06-10",,,"0.00",,,"93","74","74",,,
"USC00086078","2011-06-11",,,"0.37",,,"95","70","73",,,
"USC00086078","2011-06-12",,,"0.00",,,"92","73","76",,,
"USC00086078","2011-06-13",,,"0.08",,,"94","72","72",,,
"USC00086078","2011-06-14",,,"0.00",,,"94","72","76",,,
"USC00086078","2011-06-15",,,"0.00",,,"90","76","76",,,
"USC00086078","2011-06-16",,,"0.40",,,"91","67","68",,,
"USC00086078","2011-06-17",,,"0.22",,,"96","68","73",,,
"USC00086078","2011-06-18",,,"0.06",,,"93","73","75",,,
"USC00086078","2011-06-19",,,"1.98",,,"91","71","87",,,
"USC00086078","2011-06-20",,,"0.00",,,"92","70","71",,,
"USC00086078","2011-06-21",,,"0.10",,,"94","70","73",,,
"USC00086078","2011-06-22",,,"0.20",,,"92","69","69",,,
"USC00086078","2011-06-23",,,"0.48",,,"93","69","74",,,
"USC00086078","2011-06-24",,,"0.17",,,"92","73","73",,,
"USC00086078","2011-06-25",,,"0.00",,,"92","72","84",,,
"USC00086078","2011-06-26",,,"0.15",,,"93","73","80",,,
"USC00086078","2011-06-27",,,"9.35",,,"90","74","75",,,
"USC00086078","2011-06-28",,,"0.08",,,"90","73","80",,,
"USC00086078","2011-06-29",,,"0.43",,,"90","74","75",,,
"USC00086078","2011-06-30",,,"0.15",,,"90","70","72",,,
"USC00086078","2011-07-01",,,"0.00",,,"86","72","76",,,
"USC00086078","2011-07-02",,,"1.22",,,"90","72","73",,,
"USC00086078","2011-07-03",,,"0.01",,,"86","71","82",,,
"USC00086078","2011-07-04",,,"0.07",,,"93","73","82",,,
"USC00086078","2011-07-05",,,"0.00",,,"93","74","78",,,
"USC00086078","2011-07-06",,,"0.00",,,"92","73","77",,,
"USC00086078","2011-07-07",,,"0.84",,,"90","73","75",,,
"USC00086078","2011-07-08",,,"1.20",,,"81","71","72",,,
"USC00086078","2011-07-09",,,"0.06",,,"89","71","83",,,
"USC00086078","2011-07-10",,,"0.05",,,"92","71","79",,,
"USC00086078","2011-07-11",,,"0.18",,,"91","72","74",,,
"USC00086078","2011-07-12",,,"0.00",,,"92","74","74",,,
"USC00086078","2011-07-13",,,"0.00",,,"92","74","75",,,
"USC00086078","2011-07-14",,,"0.00",,,"91","74","76",,,
"USC00086078","2011-07-15",,,"0.00",,,"92","75","77",,,
"USC00086078","2011-07-16",,,"0.00",,,"93","75","77",,,
"USC00086078","2011-07-17",,,"0.04",,,"94","74","82",,,
"USC00086078","2011-07-18",,,"0.53",,,"92","72","74",,,
"USC00086078","2011-07-19",,,"0.00",,,"90","74","75",,,
"USC00086078","2011-07-20",,,"0.00",,,"93","73","75",,,
"USC00086078","2011-07-21",,,"0.00",,,"93","74","76",,,
"USC00086078","2011-07-22",,,"0.00",,,"94","75","76",,,
"USC00086078","2011-07-23",,,"1.65",,,"94","70","74",,,
"USC00086078","2011-07-24",,,"0.27",,,"94","74","90",,,
"USC00086078","2011-07-25",,,"0.26",,,"93","74","75",,,
"USC00086078","2011-07-26",,,"0.00",,,"93","74","74",,,
"USC00086078","2011-07-27",,,"0.00",,,"93","74","74",,,
"USC00086078","2011-07-28",,,"0.00",,,"89","74","77",,,
"USC00086078","2011-07-29",,,"0.18",,,"96","75","75",,,
"USC00086078","2011-07-30",,,"0.00",,,"96","75","77",,,
"USC00086078","2011-07-31",,,"0.00",,,"96","74","87",,,
"USC00086078","2011-08-01",,,"0.16",,,"96","74","74",,,
"USC00086078","2011-08-02",,,"0.00",,,"94","74","75",,,
"USC00086078","2011-08-03",,,"0.00",,,"94","75","77",,,
"USC00086078","2011-08-04",,,"0.00",,,"94","76","77",,,
"USC00086078","2011-08-05",,,"0.00",,,"93","76","76",,,
"USC00086078","2011-08-06",,,"0.00",,,"96","75","80",,,
"USC00086078","2011-08-07",,,"0.00",,,"96","75","89",,,
"USC00086078","2011-08-08",,,"0.03",,,"94","77","77",,,
"USC00086078","2011-08-09",,,"0.89",,,"88","74","76",,,
"USC00086078","2011-08-10",,,"0.37",,,"92","75","76",,,
"USC00086078","2011-08-11",,,"1.05",,,"88","74","74",,,
"USC00086078","2011-08-12",,,"0.00",,,"92","74","76",,,
"USC00086078","2011-08-13",,,"0.00",,,"92","74","77",,,
"USC00086078","2011-08-14",,,"0.00",,,"97","77","86",,,
"USC00086078","2011-08-15",,,"0.01",,,"93","78","79",,,
"USC00086078","2011-08-16",,,"0.45",,,"92","76","76",,,
"USC00086078","2011-08-17",,,"0.07",,,"92","75","75",,,
"USC00086078","2011-08-18",,,"0.10",,,"94","73","74",,,
"USC00086078","2011-08-19",,,"0.00",,,"92","74","76",,,
"USC00086078","2011-08-20",,,"0.59",,,"91","74","78",,,
"USC00086078","2011-08-21",,,"0.00",,,"93","74","86",,,
"USC00086078","2011-08-22",,,"0.73",,,"95","74","75",,,
"USC00086078","2011-08-23",,,"0.09",,,"94","75","75",,,
"USC00086078","2011-08-24",,,"0.65",,,"94","73","74",,,
